customer_id,recency_days,purchase_frequency,avg_order_value,email_open_rate,session_frequency,support_tickets,customer_tier,vip_flag,ltv,churn_label
CUST_04921,340,15,408.64,0.99,60,1,Bronze,0,6129.6,0
CUST_04922,116,17,332.28,0.91,86,0,Bronze,0,5648.76,0
CUST_04923,144,26,409.36,0.69,62,6,Bronze,0,10643.36,0
CUST_04924,318,20,292.2,0.17,54,3,Bronze,0,5844.0,1
CUST_04925,235,25,12.28,0.16,82,7,Bronze,0,307.0,1
CUST_04926,7,13,30.22,0.05,90,7,Bronze,0,392.86,0
CUST_04927,45,33,490.11,0.41,94,7,Bronze,1,16173.63,0
CUST_04928,239,25,81.05,0.81,13,1,Bronze,0,2026.25,0
CUST_04929,155,8,208.21,0.49,68,4,Bronze,0,1665.68,0
CUST_04930,181,5,467.57,0.37,27,7,Bronze,0,2337.85,1
CUST_04931,215,6,105.57,0.11,40,9,Bronze,0,633.42,1
CUST_04932,88,23,423.46,0.05,74,1,Gold,0,9739.58,0
CUST_04933,256,30,410.95,0.4,92,1,Bronze,1,12328.5,0
CUST_04934,73,14,493.3,0.1,85,0,Silver,0,6906.2,0
CUST_04935,179,23,148.02,0.1,75,5,Bronze,0,3404.46,1
CUST_04936,212,11,164.51,0.4,84,4,Bronze,1,1809.61,0
CUST_04937,293,31,452.41,0.5,83,0,Gold,0,14024.71,0
CUST_04938,234,6,124.7,0.19,10,7,Silver,0,748.2,1
CUST_04939,239,11,278.47,0.68,15,7,Bronze,0,3063.17,0
CUST_04940,223,13,356.6,0.42,45,4,Bronze,0,4635.8,0
CUST_04941,119,12,143.22,0.09,53,2,Bronze,1,1718.64,0
CUST_04942,313,2,469.82,0.64,82,7,Bronze,0,939.64,1
CUST_04943,264,35,336.19,0.36,7,2,Bronze,1,11766.65,0
CUST_04944,207,36,33.1,0.05,30,3,Silver,0,1191.6,0
CUST_04945,95,17,76.51,0.95,78,6,Silver,0,1300.67,0
CUST_04946,222,28,103.48,0.57,30,6,Silver,0,2897.44,0
CUST_04947,276,28,130.03,0.48,27,3,Bronze,0,3640.84,0
CUST_04948,231,22,368.03,0.86,49,8,Bronze,0,8096.66,0
CUST_04949,309,38,53.58,0.94,57,5,Bronze,1,2036.04,0
CUST_04950,119,7,181.79,0.22,64,7,Bronze,0,1272.53,1
CUST_04951,268,15,456.58,0.81,63,6,Bronze,0,6848.7,0
CUST_04952,273,32,282.77,0.83,48,3,Bronze,1,9048.64,0
CUST_04953,64,11,140.09,0.05,41,1,Bronze,0,1540.99,0
CUST_04954,298,24,478.96,0.71,81,1,Silver,0,11495.04,0
CUST_04955,350,3,129.71,0.06,30,7,Silver,0,389.13,1
CUST_04956,11,30,453.5,0.59,82,7,Silver,1,13605.0,0
CUST_04957,98,6,365.63,0.67,3,0,Gold,0,2193.78,0
CUST_04958,71,2,372.86,0.37,92,0,Silver,0,745.72,0
CUST_04959,364,14,384.82,0.88,37,3,Bronze,0,5387.48,1
CUST_04960,58,41,258.22,0.8,30,0,Bronze,0,10587.02,0
CUST_04961,290,18,409.14,0.93,54,9,Bronze,1,7364.52,0
CUST_04962,251,44,419.73,0.31,85,0,Bronze,0,18468.12,0
CUST_04963,276,31,186.64,0.02,84,9,Silver,0,5785.84,1
CUST_04964,50,13,206.17,0.81,86,4,Bronze,0,2680.21,0
CUST_04965,358,26,445.49,0.22,85,0,Bronze,0,11582.74,1
CUST_04966,216,44,267.12,0.47,88,9,Bronze,0,11753.28,0
CUST_04967,52,12,434.8,0.82,85,5,Bronze,0,5217.6,0
CUST_04968,271,18,317.12,0.22,7,3,Bronze,0,5708.16,1
CUST_04969,84,9,300.85,0.31,8,9,Gold,0,2707.65,0
CUST_04970,293,49,25.18,0.44,86,4,Bronze,0,1233.82,0
CUST_04971,126,21,146.17,0.27,86,8,Bronze,0,3069.57,0
CUST_04972,296,48,256.01,0.46,63,1,Bronze,1,12288.48,0
CUST_04973,72,49,297.79,0.01,63,2,Bronze,0,14591.71,0
CUST_04974,296,40,318.91,0.21,64,2,Bronze,0,12756.4,0
CUST_04975,236,43,360.95,0.83,30,8,Bronze,0,15520.85,0
CUST_04976,56,24,331.55,0.41,98,2,Bronze,0,7957.2,0
CUST_04977,360,34,425.8,0.64,93,9,Bronze,0,14477.2,1
CUST_04978,110,8,154.78,0.23,10,4,Bronze,0,1238.24,0
CUST_04979,192,44,324.37,0.65,69,5,Bronze,0,14272.28,0
CUST_04980,93,33,35.07,1.0,49,5,Silver,0,1157.31,0
CUST_04981,350,23,245.29,0.6,39,5,Bronze,0,5641.67,1
CUST_04982,56,13,141.34,0.63,34,0,Silver,0,1837.42,0
CUST_04983,60,49,196.63,0.11,10,5,Gold,0,9634.87,0
CUST_04984,138,14,183.78,0.4,9,0,Bronze,0,2572.92,0
CUST_04985,39,14,39.61,0.86,60,5,Silver,0,554.54,0
CUST_04986,28,16,238.66,0.83,96,9,Bronze,0,3818.56,0
CUST_04987,49,49,497.37,0.52,5,5,Bronze,0,24371.13,0
CUST_04988,125,38,156.48,0.9,35,2,Bronze,0,5946.24,0
CUST_04989,13,39,370.71,0.14,11,2,Bronze,0,14457.69,0
CUST_04990,36,26,278.42,0.66,42,5,Bronze,0,7238.92,0
CUST_04991,101,26,169.36,0.25,80,1,Bronze,0,4403.36,0
CUST_04992,282,1,53.91,0.65,91,4,Bronze,0,53.91,1
CUST_04993,86,32,115.77,0.09,20,9,Silver,0,3704.64,0
CUST_04994,4,15,393.11,0.94,51,2,Bronze,0,5896.65,0
CUST_04995,223,21,146.72,0.79,1,4,Bronze,0,3081.12,0
CUST_04996,338,18,80.71,0.2,90,2,Silver,0,1452.78,1
CUST_04997,166,30,172.34,0.64,11,1,Bronze,0,5170.2,0
CUST_04998,344,13,296.18,0.76,61,3,Bronze,0,3850.34,1
CUST_04999,278,24,354.7,0.21,79,4,Bronze,0,8512.8,1
CUST_05000,130,30,199.81,0.09,39,5,Bronze,0,5994.3,0
CUST_05001,31,2,254.09,0.35,48,1,Bronze,0,508.18,0
CUST_05002,11,19,232.91,0.14,82,2,Gold,0,4425.29,0
CUST_05003,302,47,14.41,0.57,88,2,Bronze,0,677.27,0
CUST_05004,96,44,203.84,0.42,28,5,Silver,0,8968.96,0
CUST_05005,190,47,297.79,0.46,89,0,Silver,0,13996.13,0
CUST_05006,192,25,289.27,0.54,87,6,Bronze,1,7231.75,0
CUST_05007,266,14,377.39,0.98,75,7,Bronze,1,5283.46,0
CUST_05008,128,6,338.48,0.79,97,6,Gold,1,2030.88,0
CUST_05009,238,12,145.64,0.63,80,3,Bronze,0,1747.68,0
CUST_05010,355,20,135.27,0.36,36,6,Silver,0,2705.4,1
CUST_05011,112,23,237.43,0.03,87,0,Bronze,1,5460.89,0
CUST_05012,316,30,369.16,0.12,70,7,Silver,0,11074.8,1
CUST_05013,343,30,55.98,0.73,62,9,Bronze,0,1679.4,1
CUST_05014,145,38,474.68,0.37,88,9,Silver,0,18037.84,0
CUST_05015,65,30,276.15,0.33,70,2,Bronze,1,8284.5,0
CUST_05016,247,41,160.14,0.89,10,8,Bronze,1,6565.74,0
CUST_05017,223,30,349.76,0.48,86,0,Bronze,0,10492.8,0
CUST_05018,313,36,31.92,0.9,87,5,Bronze,0,1149.12,0
CUST_05019,106,49,247.35,0.89,5,0,Bronze,1,12120.15,0
CUST_05020,181,34,248.13,0.08,28,7,Bronze,1,8436.42,0
CUST_05021,184,16,89.37,0.95,59,2,Silver,0,1429.92,0
CUST_05022,226,24,420.32,0.08,9,3,Bronze,0,10087.68,1
CUST_05023,265,14,400.44,0.96,39,5,Bronze,0,5606.16,0
CUST_05024,278,26,84.84,0.45,92,3,Bronze,0,2205.84,0
CUST_05025,89,8,188.28,0.76,62,7,Gold,0,1506.24,0
CUST_05026,176,14,59.21,0.71,89,8,Bronze,0,828.94,0
CUST_05027,18,31,425.82,0.52,38,4,Bronze,1,13200.42,0
CUST_05028,106,2,168.43,0.62,91,0,Bronze,0,336.86,0
CUST_05029,271,48,225.26,0.95,24,7,Silver,0,10812.48,0
CUST_05030,319,4,168.7,0.93,64,1,Bronze,0,674.8,0
CUST_05031,167,1,161.91,0.65,43,5,Bronze,0,161.91,0
CUST_05032,13,20,376.18,0.66,16,5,Gold,0,7523.6,0
CUST_05033,337,14,376.31,0.25,66,6,Bronze,0,5268.34,1
CUST_05034,32,40,263.72,0.83,66,8,Silver,0,10548.8,0
CUST_05035,40,25,332.23,0.63,69,0,Bronze,0,8305.75,0
CUST_05036,148,25,260.71,0.83,46,9,Bronze,0,6517.75,0
CUST_05037,218,3,24.01,0.66,21,7,Bronze,0,72.03,1
CUST_05038,219,5,42.34,0.3,60,4,Silver,0,211.7,1
CUST_05039,82,38,198.03,0.19,10,5,Bronze,0,7525.14,0
CUST_05040,333,26,377.38,0.08,18,7,Bronze,0,9811.88,1
CUST_05041,208,40,457.48,0.59,90,7,Bronze,1,18299.2,0
CUST_05042,201,38,24.56,0.28,84,6,Bronze,0,933.28,0
CUST_05043,332,38,190.33,0.63,41,6,Bronze,1,7232.54,0
CUST_05044,38,4,119.65,0.06,36,0,Gold,0,478.6,0
CUST_05045,211,7,409.45,0.38,85,7,Bronze,0,2866.15,1
CUST_05046,327,30,424.52,0.26,66,2,Bronze,0,12735.6,1
CUST_05047,249,30,111.14,0.37,46,4,Bronze,0,3334.2,0
CUST_05048,227,19,358.31,0.05,97,3,Bronze,0,6807.89,1
CUST_05049,48,39,368.56,0.72,23,9,Gold,0,14373.84,0
CUST_05050,18,35,96.76,0.12,39,2,Bronze,0,3386.6,0
CUST_05051,295,40,222.51,0.01,95,9,Gold,0,8900.4,1
CUST_05052,196,33,313.97,0.95,4,4,Silver,0,10361.01,0
CUST_05053,187,33,22.77,0.19,41,2,Silver,1,751.41,0
CUST_05054,345,14,208.25,0.83,3,8,Bronze,0,2915.5,1
CUST_05055,224,38,85.93,0.96,53,8,Gold,1,3265.34,0
CUST_05056,318,10,275.53,0.53,74,5,Silver,0,2755.3,1
CUST_05057,337,28,423.03,0.53,96,2,Bronze,0,11844.84,0
CUST_05058,229,14,267.13,0.37,36,4,Bronze,0,3739.82,1
CUST_05059,77,36,27.63,0.43,49,7,Bronze,0,994.68,0
CUST_05060,188,38,24.53,0.48,27,8,Silver,0,932.14,0
CUST_05061,346,16,306.7,0.15,53,2,Bronze,0,4907.2,1
CUST_05062,270,21,170.71,0.36,49,4,Bronze,0,3584.91,1
CUST_05063,95,28,290.61,0.82,83,1,Bronze,0,8137.08,0
CUST_05064,310,33,90.18,0.18,1,1,Bronze,1,2975.94,0
CUST_05065,132,6,390.66,0.73,90,1,Bronze,0,2343.96,0
CUST_05066,39,41,431.75,0.65,46,5,Silver,0,17701.75,0
CUST_05067,72,15,445.72,0.06,62,2,Bronze,0,6685.8,0
CUST_05068,281,44,159.0,0.02,77,9,Silver,0,6996.0,1
CUST_05069,333,3,333.76,0.35,99,4,Bronze,0,1001.28,1
CUST_05070,160,43,146.73,0.69,66,7,Silver,0,6309.39,0
CUST_05071,187,47,383.75,0.33,22,4,Bronze,1,18036.25,0
CUST_05072,191,35,69.06,0.67,39,1,Bronze,1,2417.1,0
CUST_05073,120,14,383.75,0.67,92,5,Gold,0,5372.5,0
CUST_05074,220,2,225.47,0.81,44,1,Silver,0,450.94,0
CUST_05075,53,29,429.22,0.1,2,7,Bronze,1,12447.38,0
CUST_05076,222,4,372.08,0.58,75,1,Bronze,0,1488.32,0
CUST_05077,131,26,194.49,0.06,59,6,Bronze,0,5056.74,0
CUST_05078,237,12,452.73,0.18,90,3,Silver,0,5432.76,1
CUST_05079,246,2,148.84,0.33,28,3,Bronze,0,297.68,1
CUST_05080,226,17,483.82,0.71,90,7,Bronze,0,8224.94,0
CUST_05081,208,35,385.93,0.97,81,3,Bronze,0,13507.55,0
CUST_05082,96,10,495.43,0.34,67,7,Bronze,0,4954.3,0
CUST_05083,200,48,36.41,0.52,14,8,Bronze,0,1747.68,0
CUST_05084,247,22,144.28,0.26,16,7,Bronze,0,3174.16,1
CUST_05085,72,41,373.22,0.68,51,3,Bronze,0,15302.02,0
CUST_05086,318,43,461.9,0.37,28,4,Bronze,1,19861.7,0
CUST_05087,185,21,24.1,0.48,92,5,Silver,0,506.1,0
CUST_05088,6,15,10.0,0.57,53,8,Bronze,0,150.0,0
CUST_05089,206,35,135.56,0.69,52,4,Bronze,0,4744.6,0
CUST_05090,32,48,427.86,0.06,25,1,Bronze,1,20537.28,0
CUST_05091,99,21,385.91,0.55,57,6,Bronze,0,8104.11,0
CUST_05092,256,21,176.74,0.43,9,5,Gold,0,3711.54,1
CUST_05093,187,21,10.99,0.13,11,2,Bronze,0,230.79,0
CUST_05094,76,44,281.81,0.21,45,7,Bronze,0,12399.64,0
CUST_05095,177,32,126.6,0.88,85,2,Bronze,0,4051.2,0
CUST_05096,315,5,375.35,0.87,2,9,Gold,1,1876.75,0
CUST_05097,287,39,228.71,0.03,54,3,Bronze,1,8919.69,0
CUST_05098,349,9,342.51,0.69,34,8,Bronze,0,3082.59,1
CUST_05099,255,18,427.63,0.55,42,3,Gold,0,7697.34,0
CUST_05100,325,21,272.52,0.94,77,1,Bronze,1,5722.92,0
CUST_05101,190,8,174.62,0.91,69,8,Bronze,0,1396.96,0
CUST_05102,308,44,387.08,0.58,11,9,Gold,0,17031.52,0
CUST_05103,345,34,139.94,0.14,29,7,Bronze,0,4757.96,1
CUST_05104,127,10,446.84,0.46,92,3,Bronze,0,4468.4,0
CUST_05105,287,41,45.0,0.73,92,5,Bronze,0,1845.0,0
CUST_05106,254,24,419.38,0.95,5,5,Bronze,0,10065.12,0
CUST_05107,213,40,54.86,0.36,20,1,Bronze,0,2194.4,0
CUST_05108,250,24,37.51,0.78,39,8,Bronze,0,900.24,0
CUST_05109,84,32,188.0,0.68,74,5,Bronze,1,6016.0,0
CUST_05110,13,33,478.71,0.08,32,4,Bronze,0,15797.43,0
CUST_05111,45,38,491.91,0.56,29,1,Bronze,0,18692.58,0
CUST_05112,127,44,109.01,0.18,66,9,Silver,1,4796.44,0
CUST_05113,114,49,82.83,0.68,1,0,Gold,0,4058.67,0
CUST_05114,276,34,182.95,0.61,84,6,Bronze,0,6220.3,0
CUST_05115,205,11,175.17,0.97,1,3,Bronze,0,1926.87,0
CUST_05116,337,31,382.2,0.94,4,6,Silver,0,11848.2,0
CUST_05117,273,18,227.56,0.01,15,4,Bronze,0,4096.08,1
CUST_05118,58,23,392.14,0.08,47,0,Bronze,0,9019.22,0
CUST_05119,328,22,376.87,0.77,30,4,Bronze,0,8291.14,0
CUST_05120,219,43,293.37,0.69,6,3,Silver,0,12614.91,0
CUST_05121,109,18,418.42,0.8,1,0,Bronze,0,7531.56,0
CUST_05122,279,40,105.87,0.27,71,9,Bronze,1,4234.8,0
CUST_05123,174,47,89.29,0.85,62,1,Bronze,0,4196.63,0
CUST_05124,328,41,377.82,0.44,64,8,Bronze,0,15490.62,1
CUST_05125,264,47,129.95,0.26,5,0,Bronze,0,6107.65,0
CUST_05126,315,39,11.37,0.01,54,9,Bronze,0,443.43,1
CUST_05127,111,20,456.86,0.87,49,3,Bronze,0,9137.2,0
CUST_05128,187,13,315.24,0.54,7,7,Bronze,0,4098.12,0
CUST_05129,269,45,228.02,0.98,3,4,Silver,0,10260.9,0
CUST_05130,229,1,365.61,0.71,76,9,Bronze,0,365.61,1
CUST_05131,156,4,173.33,0.08,61,6,Bronze,0,693.32,1
CUST_05132,189,24,477.3,0.59,79,1,Silver,1,11455.2,0
CUST_05133,272,36,43.62,0.02,84,3,Bronze,0,1570.32,1
CUST_05134,2,36,324.06,0.56,41,3,Gold,0,11666.16,0
CUST_05135,246,45,390.87,0.35,21,0,Bronze,0,17589.15,0
CUST_05136,210,2,239.87,0.64,32,7,Bronze,0,479.74,1
CUST_05137,286,28,379.93,0.54,12,2,Bronze,1,10638.04,0
CUST_05138,359,26,464.19,0.26,7,3,Bronze,0,12068.94,1
CUST_05139,13,23,374.56,0.16,51,1,Bronze,1,8614.88,0
CUST_05140,96,15,161.59,0.4,45,9,Bronze,0,2423.85,0
CUST_05141,221,36,285.3,0.99,95,4,Bronze,0,10270.8,0
CUST_05142,238,27,456.69,0.44,65,4,Silver,0,12330.63,0
CUST_05143,94,6,230.06,0.75,60,2,Silver,0,1380.36,0
CUST_05144,338,35,344.03,0.06,75,7,Silver,1,12041.05,0
CUST_05145,269,39,238.1,0.38,45,0,Bronze,0,9285.9,0
CUST_05146,171,38,69.46,0.58,34,1,Bronze,0,2639.48,0
CUST_05147,94,35,38.71,0.75,83,0,Bronze,0,1354.85,0
CUST_05148,149,36,476.61,0.53,11,5,Silver,1,17157.96,0
CUST_05149,112,10,310.15,0.52,97,3,Bronze,0,3101.5,0
CUST_05150,55,30,60.87,0.76,33,9,Bronze,1,1826.1,0
CUST_05151,337,41,430.14,0.31,8,0,Bronze,0,17635.74,0
CUST_05152,116,38,266.12,0.09,45,6,Bronze,0,10112.56,0
CUST_05153,143,29,388.25,0.35,72,8,Bronze,0,11259.25,0
CUST_05154,201,43,72.11,0.16,98,4,Bronze,0,3100.73,0
CUST_05155,180,39,454.39,0.97,91,6,Bronze,1,17721.21,0
CUST_05156,202,4,299.36,0.58,93,3,Bronze,0,1197.44,0
CUST_05157,364,5,371.75,0.45,78,3,Bronze,0,1858.75,1
CUST_05158,53,4,25.38,0.91,34,3,Silver,0,101.52,0
CUST_05159,180,36,164.5,0.9,45,4,Bronze,0,5922.0,0
CUST_05160,313,45,141.05,0.42,65,7,Bronze,0,6347.25,0
CUST_05161,308,16,475.3,0.87,73,3,Gold,0,7604.8,0
CUST_05162,137,25,100.82,0.06,52,6,Silver,0,2520.5,0
CUST_05163,182,14,356.46,0.89,10,8,Bronze,0,4990.44,0
CUST_05164,1,11,30.95,0.31,94,5,Silver,0,340.45,0
CUST_05165,44,29,106.87,0.57,43,3,Bronze,0,3099.23,0
CUST_05166,227,34,175.91,0.27,82,4,Gold,0,5980.94,0
CUST_05167,331,22,399.31,0.98,81,7,Bronze,1,8784.82,0
CUST_05168,98,14,397.09,0.07,70,3,Bronze,0,5559.26,0
CUST_05169,208,24,476.77,0.45,11,3,Bronze,1,11442.48,0
CUST_05170,265,39,459.22,0.62,88,6,Bronze,0,17909.58,0
CUST_05171,288,26,49.94,0.62,36,5,Bronze,1,1298.44,0
CUST_05172,271,43,416.64,0.74,97,0,Bronze,0,17915.52,0
CUST_05173,140,36,231.08,0.72,97,8,Bronze,0,8318.88,0
CUST_05174,237,39,434.28,0.79,18,4,Silver,0,16936.92,0
CUST_05175,72,16,53.75,0.23,63,9,Bronze,0,860.0,0
CUST_05176,155,38,413.16,0.37,5,1,Silver,0,15700.08,0
CUST_05177,190,32,88.22,0.38,31,4,Gold,1,2823.04,0
CUST_05178,268,6,173.58,0.96,16,7,Bronze,0,1041.48,0
CUST_05179,321,34,24.14,0.41,66,5,Bronze,0,820.76,1
CUST_05180,107,8,70.63,0.22,9,7,Bronze,1,565.04,0
CUST_05181,232,30,228.41,0.63,2,4,Bronze,1,6852.3,0
CUST_05182,42,27,410.99,0.43,37,3,Bronze,0,11096.73,0
CUST_05183,190,7,389.1,0.25,84,9,Bronze,0,2723.7,1
CUST_05184,139,27,125.3,0.72,59,2,Bronze,0,3383.1,0
CUST_05185,103,25,84.33,0.19,81,1,Silver,0,2108.25,0
CUST_05186,171,46,200.74,0.63,58,8,Bronze,1,9234.04,0
CUST_05187,351,41,442.8,0.43,89,0,Bronze,0,18154.8,0
CUST_05188,273,15,54.8,0.32,83,9,Bronze,0,822.0,1
CUST_05189,221,25,276.03,0.95,8,1,Silver,0,6900.75,0
CUST_05190,213,22,53.52,0.32,52,5,Bronze,0,1177.44,0
CUST_05191,341,18,240.4,0.35,75,5,Silver,0,4327.2,1
CUST_05192,56,12,72.13,0.87,77,0,Bronze,0,865.56,0
CUST_05193,342,23,49.37,0.13,77,7,Bronze,0,1135.51,1
CUST_05194,102,45,103.52,0.11,73,3,Silver,1,4658.4,0
CUST_05195,192,39,135.08,0.28,69,6,Bronze,0,5268.12,0
CUST_05196,310,25,145.37,0.59,82,9,Bronze,0,3634.25,1
CUST_05197,200,10,326.18,0.38,52,8,Bronze,0,3261.8,1
CUST_05198,233,30,36.94,0.61,78,1,Bronze,0,1108.2,0
CUST_05199,227,10,49.6,0.16,34,6,Bronze,0,496.0,1
CUST_05200,139,34,102.47,0.26,86,0,Bronze,0,3483.98,0
CUST_05201,344,46,437.31,0.57,48,2,Bronze,0,20116.26,0
CUST_05202,305,13,318.02,0.22,97,3,Bronze,0,4134.26,1
CUST_05203,149,29,367.88,0.42,24,2,Bronze,0,10668.52,0
CUST_05204,115,38,191.48,0.57,93,7,Bronze,0,7276.24,0
CUST_05205,63,41,114.48,0.97,13,6,Bronze,0,4693.68,0
CUST_05206,104,45,28.6,0.08,50,2,Bronze,0,1287.0,0
CUST_05207,339,9,249.38,0.46,91,6,Bronze,0,2244.42,1
CUST_05208,359,13,291.4,0.4,65,1,Silver,0,3788.2,1
CUST_05209,156,37,449.53,0.82,71,2,Bronze,0,16632.61,0
CUST_05210,273,14,442.23,0.9,4,6,Bronze,0,6191.22,0
CUST_05211,6,37,218.1,0.91,64,9,Bronze,0,8069.7,0
CUST_05212,147,9,217.55,0.38,74,4,Bronze,1,1957.95,0
CUST_05213,184,8,88.95,0.3,99,8,Bronze,0,711.6,1
CUST_05214,28,39,136.15,0.45,39,7,Bronze,0,5309.85,0
CUST_05215,38,40,463.58,0.34,63,5,Gold,0,18543.2,0
CUST_05216,119,3,79.11,0.72,58,3,Bronze,0,237.33,0
CUST_05217,293,47,484.66,0.21,16,2,Silver,1,22779.02,0
CUST_05218,244,40,257.32,0.66,91,5,Bronze,0,10292.8,0
CUST_05219,68,33,233.74,0.93,84,8,Silver,0,7713.42,0
CUST_05220,214,32,95.57,0.28,62,4,Bronze,0,3058.24,0
CUST_05221,218,7,334.16,0.68,10,6,Bronze,0,2339.12,0
CUST_05222,177,19,235.32,0.14,62,6,Bronze,0,4471.08,1
CUST_05223,299,34,191.62,0.12,33,6,Bronze,0,6515.08,1
CUST_05224,164,14,139.61,0.12,71,8,Silver,0,1954.54,1
CUST_05225,58,47,42.58,0.14,42,1,Bronze,0,2001.26,0
CUST_05226,269,46,264.47,0.22,44,7,Bronze,0,12165.62,0
CUST_05227,308,19,163.33,0.56,46,1,Bronze,0,3103.27,0
CUST_05228,58,26,356.85,0.77,86,0,Silver,0,9278.1,0
CUST_05229,288,17,364.53,0.13,81,9,Bronze,0,6197.01,1
CUST_05230,105,28,172.73,0.87,73,5,Bronze,1,4836.44,0
CUST_05231,228,19,337.87,0.84,74,1,Silver,1,6419.53,0
CUST_05232,247,27,136.75,0.73,95,4,Gold,0,3692.25,0
CUST_05233,188,48,366.32,0.43,31,0,Bronze,0,17583.36,0
CUST_05234,83,19,17.88,0.0,5,6,Silver,0,339.72,0
CUST_05235,186,33,84.29,0.73,18,0,Gold,0,2781.57,0
CUST_05236,252,7,130.05,0.88,6,7,Bronze,0,910.35,0
CUST_05237,355,29,388.74,0.34,50,4,Gold,1,11273.46,0
CUST_05238,238,43,42.52,0.72,28,4,Bronze,0,1828.36,0
CUST_05239,360,5,102.15,0.06,24,2,Silver,0,510.75,1
CUST_05240,184,30,185.73,0.71,69,1,Gold,0,5571.9,0
CUST_05241,284,49,14.5,0.07,28,5,Bronze,0,710.5,1
CUST_05242,210,43,383.44,0.59,58,3,Bronze,0,16487.92,0
CUST_05243,304,8,284.45,0.6,67,9,Gold,0,2275.6,1
CUST_05244,296,42,451.33,0.3,18,3,Bronze,0,18955.86,0
CUST_05245,97,12,25.21,0.08,4,5,Bronze,0,302.52,0
CUST_05246,208,42,142.98,0.95,49,1,Silver,1,6005.16,0
CUST_05247,137,13,368.31,0.54,32,1,Bronze,0,4788.03,0
CUST_05248,184,26,340.82,0.58,96,9,Bronze,0,8861.32,0
CUST_05249,76,18,129.1,0.62,83,9,Bronze,0,2323.8,0
CUST_05250,287,42,301.89,0.89,93,3,Bronze,0,12679.38,0
CUST_05251,142,49,398.94,0.06,97,5,Bronze,0,19548.06,0
CUST_05252,237,20,26.36,0.89,66,1,Bronze,0,527.2,0
CUST_05253,25,16,361.64,0.24,58,6,Bronze,0,5786.24,0
CUST_05254,290,37,133.53,0.08,11,7,Bronze,0,4940.61,1
CUST_05255,67,3,474.45,0.66,97,8,Silver,0,1423.35,0
CUST_05256,250,27,273.73,0.98,65,5,Bronze,0,7390.71,0
CUST_05257,118,15,26.36,0.06,17,1,Bronze,0,395.4,0
CUST_05258,73,34,207.68,0.43,80,5,Bronze,0,7061.12,0
CUST_05259,282,45,483.49,0.53,66,7,Bronze,0,21757.05,0
CUST_05260,360,22,367.88,0.25,4,9,Bronze,0,8093.36,1
CUST_05261,10,40,157.23,0.98,32,0,Silver,0,6289.2,0
CUST_05262,211,23,291.88,0.64,71,5,Bronze,0,6713.24,0
CUST_05263,323,49,303.56,0.84,29,0,Silver,0,14874.44,0
CUST_05264,152,4,21.44,0.42,61,5,Silver,0,85.76,0
CUST_05265,5,41,97.63,0.35,60,9,Bronze,1,4002.83,0
CUST_05266,195,23,280.37,0.55,73,3,Bronze,1,6448.51,0
CUST_05267,283,47,207.35,0.44,58,2,Bronze,1,9745.45,0
CUST_05268,113,9,103.12,0.71,99,2,Bronze,0,928.08,0
CUST_05269,271,24,388.61,0.27,53,3,Bronze,0,9326.64,1
CUST_05270,163,21,249.61,0.45,5,2,Bronze,0,5241.81,0
CUST_05271,105,41,161.89,0.9,61,8,Bronze,0,6637.49,0
CUST_05272,181,46,89.22,0.76,21,3,Bronze,1,4104.12,0
CUST_05273,44,16,309.47,0.17,58,0,Bronze,0,4951.52,0
CUST_05274,282,25,336.47,0.89,81,3,Bronze,0,8411.75,0
CUST_05275,175,26,338.1,0.59,14,0,Silver,0,8790.6,0
CUST_05276,162,49,117.94,0.68,96,9,Bronze,0,5779.06,0
CUST_05277,351,45,301.72,0.29,79,9,Bronze,0,13577.4,1
CUST_05278,340,9,453.65,0.44,85,2,Bronze,0,4082.85,1
CUST_05279,140,15,183.06,0.81,54,3,Silver,0,2745.9,0
CUST_05280,132,39,113.28,0.33,78,3,Bronze,0,4417.92,0
CUST_05281,87,33,388.35,0.17,41,8,Bronze,0,12815.55,0
CUST_05282,176,1,96.67,0.38,16,5,Bronze,0,96.67,1
CUST_05283,183,5,134.34,0.07,51,2,Bronze,0,671.7,1
CUST_05284,129,9,59.32,0.72,1,6,Bronze,0,533.88,0
CUST_05285,246,44,141.26,0.15,40,3,Bronze,0,6215.44,0
CUST_05286,89,6,211.06,0.29,18,6,Bronze,0,1266.36,0
CUST_05287,66,28,41.44,0.88,34,1,Silver,0,1160.32,0
CUST_05288,158,45,437.14,0.54,90,6,Bronze,0,19671.3,0
CUST_05289,149,26,261.7,0.32,61,7,Bronze,0,6804.2,0
CUST_05290,340,28,298.17,0.55,21,6,Silver,0,8348.76,1
CUST_05291,116,40,191.93,0.22,1,5,Bronze,0,7677.2,0
CUST_05292,214,15,338.22,0.03,27,3,Bronze,1,5073.3,0
CUST_05293,294,6,221.57,0.6,51,8,Bronze,0,1329.42,1
CUST_05294,253,27,383.04,0.71,11,0,Gold,0,10342.08,0
CUST_05295,143,38,412.49,0.88,14,4,Bronze,1,15674.62,0
CUST_05296,250,4,339.21,0.77,92,0,Bronze,1,1356.84,0
CUST_05297,302,11,250.75,0.93,55,9,Bronze,0,2758.25,1
CUST_05298,25,21,393.31,0.99,27,0,Bronze,0,8259.51,0
CUST_05299,277,30,252.2,0.74,22,5,Bronze,0,7566.0,0
CUST_05300,70,18,64.64,0.87,21,5,Silver,0,1163.52,0
